global_id,seq_group,max_pident_within_team,max_pident_cross_team
6065,Schoeder_Lab,0.9229999999999999,0.0
6066,Schoeder_Lab,0.84,0.0
6067,Schoeder_Lab,0.875,0.0
6068,Schoeder_Lab,0.91,0.0
6069,Schoeder_Lab,0.86,0.0
6070,Schoeder_Lab,0.8759999999999999,0.0
6071,Schoeder_Lab,0.861,0.0
6072,Schoeder_Lab,0.895,0.0
6073,Schoeder_Lab,0.851,0.0
6074,Schoeder_Lab,0.91,0.0
6075,Schoeder_Lab,0.866,0.0
6076,Schoeder_Lab,0.879,0.0
6077,Schoeder_Lab,0.872,0.0
6078,Schoeder_Lab,0.9009999999999999,0.0
6079,Schoeder_Lab,0.856,0.0
6080,Schoeder_Lab,0.885,0.0
6081,Schoeder_Lab,0.89,0.0
6082,Schoeder_Lab,0.8690000000000001,0.0
6083,Schoeder_Lab,0.8640000000000001,0.0
6084,Schoeder_Lab,0.91,0.0
6085,Schoeder_Lab,0.865,0.0
6086,Schoeder_Lab,0.8759999999999999,0.0
6087,Schoeder_Lab,0.8809999999999999,0.0
6088,Schoeder_Lab,0.898,0.0
6089,Schoeder_Lab,0.856,0.0
6090,Schoeder_Lab,0.89,0.0
6091,Schoeder_Lab,0.895,0.0
6092,Schoeder_Lab,0.877,0.0
6093,Schoeder_Lab,0.8640000000000001,0.0
6094,Schoeder_Lab,0.9009999999999999,0.0
6095,Schoeder_Lab,0.9059999999999999,0.0
6096,Schoeder_Lab,0.9059999999999999,0.0
6097,Schoeder_Lab,0.9229999999999999,0.0
6098,Schoeder_Lab,0.9059999999999999,0.0
6099,Schoeder_Lab,0.0,0.0
6100,Schoeder_Lab,0.0,0.0
6101,Schoeder_Lab,0.667,0.0
6102,Schoeder_Lab,0.633,0.0
6103,Schoeder_Lab,0.61,0.0
6104,Schoeder_Lab,0.5760000000000001,0.0
6105,Schoeder_Lab,0.667,0.0
6106,Schoeder_Lab,0.659,0.0
6107,Schoeder_Lab,0.669,0.0
6108,Schoeder_Lab,0.6920000000000001,0.0
6109,Schoeder_Lab,0.698,0.0
6110,Schoeder_Lab,0.6659999999999999,0.0
6111,Schoeder_Lab,0.596,0.0
6112,Schoeder_Lab,0.6890000000000001,0.0
6113,Schoeder_Lab,0.726,0.0
6114,Schoeder_Lab,0.7070000000000001,0.0
6115,Schoeder_Lab,0.7170000000000001,0.0
6116,Schoeder_Lab,0.7140000000000001,0.0
6117,Schoeder_Lab,0.711,0.0
6118,Schoeder_Lab,0.0,0.0
6119,Schoeder_Lab,0.0,0.0
6120,Schoeder_Lab,0.652,0.0
6121,Schoeder_Lab,0.659,0.0
6122,Schoeder_Lab,0.698,0.0
6123,Schoeder_Lab,0.703,0.0
6124,Schoeder_Lab,0.6779999999999999,0.0
6125,Schoeder_Lab,0.636,0.0
6126,Schoeder_Lab,0.688,0.0
6127,Schoeder_Lab,0.667,0.0
6128,Schoeder_Lab,0.61,0.0
6129,Schoeder_Lab,0.684,0.0
6130,Schoeder_Lab,0.644,0.0
6131,Schoeder_Lab,0.652,0.313
6132,Schoeder_Lab,0.6920000000000001,0.29100000000000004
6133,Schoeder_Lab,0.703,0.0
6134,Schoeder_Lab,0.675,0.0
6135,Schoeder_Lab,0.706,0.0
6136,Schoeder_Lab,0.705,0.495
6137,Schoeder_Lab,0.659,0.0
6138,Schoeder_Lab,0.642,0.0
6139,Schoeder_Lab,0.68,0.0
6140,Schoeder_Lab,0.6709999999999999,0.0
6141,Schoeder_Lab,0.6729999999999999,0.0
6142,Schoeder_Lab,0.685,0.0
6143,Schoeder_Lab,0.628,0.0
6144,Schoeder_Lab,0.6940000000000001,0.313
6145,Schoeder_Lab,0.687,0.306
6146,Schoeder_Lab,0.6629999999999999,0.0
6147,Schoeder_Lab,0.634,0.0
6148,Schoeder_Lab,0.6970000000000001,0.0
6149,Schoeder_Lab,0.6679999999999999,0.0
6150,Schoeder_Lab,0.6579999999999999,0.49700000000000005
6151,Schoeder_Lab,0.607,0.0
6152,Schoeder_Lab,0.688,0.0
6153,Schoeder_Lab,0.647,0.0
6154,Schoeder_Lab,0.7040000000000001,0.0
6155,Schoeder_Lab,0.726,0.0
6156,Schoeder_Lab,0.7090000000000001,0.0
6157,Schoeder_Lab,0.647,0.0
6158,Schoeder_Lab,0.659,0.0
6159,Schoeder_Lab,0.647,0.0
6160,Schoeder_Lab,0.701,0.0
6161,Schoeder_Lab,0.679,0.0
6162,Schoeder_Lab,0.7090000000000001,0.0
6163,Schoeder_Lab,0.703,0.379
6164,Schoeder_Lab,0.7140000000000001,0.33299999999999996
6165,Schoeder_Lab,0.715,0.504
6166,Schoeder_Lab,0.642,0.36200000000000004
6167,Schoeder_Lab,0.732,0.0
6168,Schoeder_Lab,0.6970000000000001,0.0
6169,Schoeder_Lab,0.6890000000000001,0.0
6170,Schoeder_Lab,0.688,0.364
6171,Schoeder_Lab,0.72,0.359
6172,Schoeder_Lab,0.7,0.0
6173,Schoeder_Lab,0.6990000000000001,0.0
6174,Schoeder_Lab,0.631,0.0
6175,Schoeder_Lab,0.6729999999999999,0.0
6176,Schoeder_Lab,0.685,0.0
6177,Schoeder_Lab,0.7170000000000001,0.0
6178,Schoeder_Lab,0.645,0.0
6179,Schoeder_Lab,0.67,0.0
6180,Schoeder_Lab,0.642,0.0
6181,Schoeder_Lab,0.691,0.0
6182,Schoeder_Lab,0.603,0.0
6183,Schoeder_Lab,0.701,0.0
6184,Schoeder_Lab,0.64,0.311
6185,Schoeder_Lab,0.638,0.324
6186,Schoeder_Lab,0.0,0.0
6187,Schoeder_Lab,0.585,0.0
6188,Schoeder_Lab,0.617,0.0
6189,Schoeder_Lab,0.61,0.0
6190,Schoeder_Lab,0.7040000000000001,0.0
6191,Schoeder_Lab,0.524,0.0
6192,Schoeder_Lab,0.49,0.0
6193,Schoeder_Lab,0.7140000000000001,0.0
6194,Schoeder_Lab,0.745,0.0
6195,Schoeder_Lab,0.562,0.0
6196,Schoeder_Lab,0.7170000000000001,0.0
6197,Schoeder_Lab,0.665,0.0
6198,Schoeder_Lab,0.623,0.0
6199,Schoeder_Lab,0.71,0.0
6200,Schoeder_Lab,0.645,0.0
6201,Schoeder_Lab,0.687,0.0
6202,Schoeder_Lab,0.46399999999999997,0.0
6203,Schoeder_Lab,0.0,0.0
6204,Schoeder_Lab,0.669,0.0
6205,Schoeder_Lab,0.615,0.0
6206,Schoeder_Lab,0.581,0.0
6207,Schoeder_Lab,0.73,0.0
6208,Schoeder_Lab,0.758,0.0
6209,Schoeder_Lab,0.741,0.0
6210,Schoeder_Lab,0.745,0.0
6211,Schoeder_Lab,0.767,0.0
6212,Schoeder_Lab,0.7120000000000001,0.0
6213,Schoeder_Lab,0.6779999999999999,0.0
6214,Schoeder_Lab,0.657,0.0
6215,Schoeder_Lab,0.7440000000000001,0.0
6216,Schoeder_Lab,0.667,0.0
6217,Schoeder_Lab,0.6859999999999999,0.0
6218,Schoeder_Lab,0.7170000000000001,0.0
6219,Schoeder_Lab,0.667,0.0
6220,Schoeder_Lab,0.726,0.0
6221,Schoeder_Lab,0.6679999999999999,0.0
6222,Schoeder_Lab,0.7070000000000001,0.0
6223,Schoeder_Lab,0.7090000000000001,0.0
6224,Schoeder_Lab,0.69,0.0
6225,Schoeder_Lab,0.705,0.0
6226,Schoeder_Lab,0.652,0.0
6227,Schoeder_Lab,0.825,0.0
6228,Schoeder_Lab,0.8270000000000001,0.0
6229,Schoeder_Lab,0.706,0.0
6230,Schoeder_Lab,0.747,0.0
6231,Schoeder_Lab,0.748,0.0
6232,Schoeder_Lab,0.755,0.0
6233,Schoeder_Lab,0.746,0.0
6234,Schoeder_Lab,0.721,0.0
6235,Schoeder_Lab,0.519,0.0
6236,Schoeder_Lab,0.479,0.0
6237,Schoeder_Lab,0.625,0.0
6238,Schoeder_Lab,0.45899999999999996,0.0
6239,Schoeder_Lab,0.43700000000000006,0.0
6240,Schoeder_Lab,0.6629999999999999,0.0
6241,Schoeder_Lab,0.511,0.0
6242,Bryant_Lab,1.0,0.0
6243,Bryant_Lab,1.0,0.0
6244,Bryant_Lab,1.0,0.0
6245,Bryant_Lab,1.0,0.0
6246,Bryant_Lab,1.0,0.0
6247,Bryant_Lab,1.0,0.0
6248,Bryant_Lab,1.0,0.0
6249,Bryant_Lab,1.0,0.0
6250,Bryant_Lab,1.0,0.0
6251,Bryant_Lab,1.0,0.0
6252,Bryant_Lab,1.0,0.0
6253,Bryant_Lab,1.0,0.0
6254,Bryant_Lab,1.0,0.0
6255,Bryant_Lab,1.0,0.0
6256,Bryant_Lab,1.0,0.0
6257,Bryant_Lab,1.0,0.0
6258,Bryant_Lab,1.0,0.0
6259,Bryant_Lab,1.0,0.0
6260,Bryant_Lab,1.0,0.0
6261,Bryant_Lab,1.0,0.0
6262,Bryant_Lab,1.0,0.0
6263,Bryant_Lab,1.0,0.0
6264,Bryant_Lab,1.0,0.0
6265,Bryant_Lab,1.0,0.0
6266,Bryant_Lab,1.0,0.0
6267,Bryant_Lab,1.0,0.0
6268,Bryant_Lab,1.0,0.0
6269,Bryant_Lab,1.0,0.0
6270,Bryant_Lab,1.0,0.0
6271,Bryant_Lab,1.0,0.0
6272,Bryant_Lab,1.0,0.0
6273,Bryant_Lab,1.0,0.0
6274,Bryant_Lab,1.0,0.0
6275,Bryant_Lab,1.0,0.0
6276,Bryant_Lab,1.0,0.0
6277,Bryant_Lab,1.0,0.0
6278,Bryant_Lab,1.0,0.0
6279,Bryant_Lab,1.0,0.0
6280,Bryant_Lab,1.0,0.0
6281,Bryant_Lab,1.0,0.0
6282,Bryant_Lab,1.0,0.0
6283,Bryant_Lab,1.0,0.0
6284,Bryant_Lab,1.0,0.0
6285,Bryant_Lab,1.0,0.0
6286,Bryant_Lab,1.0,0.0
6287,Bryant_Lab,1.0,0.0
6288,Bryant_Lab,1.0,0.0
6289,Bryant_Lab,1.0,0.0
6290,Bryant_Lab,0.995,0.0
6291,Bryant_Lab,0.986,0.0
6292,Bryant_Lab,1.0,0.0
6293,Bryant_Lab,1.0,0.0
6294,Bryant_Lab,0.99,0.0
6295,Bryant_Lab,0.9940000000000001,0.0
6296,Bryant_Lab,0.99,0.0
6297,Bryant_Lab,0.99,0.0
6298,Bryant_Lab,1.0,0.0
6299,Bryant_Lab,0.99,0.0
6300,Bryant_Lab,0.988,0.0
6301,Bryant_Lab,0.9940000000000001,0.0
6302,Bryant_Lab,0.986,0.0
6303,Bryant_Lab,0.996,0.0
6304,Bryant_Lab,0.996,0.0
6305,Bryant_Lab,0.992,0.0
6306,Bryant_Lab,1.0,0.0
6307,Bryant_Lab,0.986,0.0
6308,Bryant_Lab,0.99,0.0
6309,Bryant_Lab,0.9940000000000001,0.0
6310,Bryant_Lab,1.0,0.0
6311,Bryant_Lab,0.986,0.0
6312,Bryant_Lab,0.988,0.0
6313,Bryant_Lab,0.986,0.0
6314,Bryant_Lab,0.981,0.0
6315,Bryant_Lab,1.0,0.0
6316,Bryant_Lab,0.998,0.0
6317,Bryant_Lab,0.996,0.0
6318,Bryant_Lab,0.986,0.0
6319,Bryant_Lab,0.992,0.0
6320,Bryant_Lab,0.996,0.0
6321,Bryant_Lab,0.992,0.0
6322,Bryant_Lab,0.992,0.0
6323,Bryant_Lab,0.996,0.0
6324,Bryant_Lab,1.0,0.0
6325,Bryant_Lab,0.988,0.0
6326,Bryant_Lab,0.992,0.0
6327,Bryant_Lab,1.0,0.0
6328,Bryant_Lab,0.998,0.0
6329,Bryant_Lab,0.988,0.0
6330,Bryant_Lab,1.0,0.0
6331,Bryant_Lab,0.992,0.0
6332,Bryant_Lab,1.0,0.0
6333,Bryant_Lab,0.988,0.0
6334,Bryant_Lab,0.995,0.0
6335,Bryant_Lab,0.9940000000000001,0.0
6336,Bryant_Lab,1.0,0.0
6337,Bryant_Lab,1.0,0.0
6338,Bryant_Lab,1.0,0.0
6339,Bryant_Lab,0.99,0.0
6340,Bryant_Lab,1.0,0.0
6341,Bryant_Lab,1.0,0.0
6342,Bryant_Lab,0.9840000000000001,0.0
6343,Bryant_Lab,0.996,0.0
6344,Bryant_Lab,0.9940000000000001,0.0
6345,Bryant_Lab,1.0,0.0
6346,Bryant_Lab,0.996,0.0
6347,Bryant_Lab,0.996,0.0
6348,Bryant_Lab,0.988,0.0
6349,Bryant_Lab,1.0,0.0
6350,Bryant_Lab,1.0,0.0
6351,Bryant_Lab,0.998,0.0
6352,Bryant_Lab,0.988,0.0
6353,Bryant_Lab,1.0,0.0
6354,Bryant_Lab,0.992,0.0
6355,Bryant_Lab,0.988,0.0
6356,Bryant_Lab,0.988,0.0
6357,Bryant_Lab,0.99,0.0
6358,Bryant_Lab,0.9940000000000001,0.0
6359,Bryant_Lab,1.0,0.0
6360,Bryant_Lab,1.0,0.0
6361,Bryant_Lab,0.9940000000000001,0.0
6362,Bryant_Lab,0.988,0.0
6363,Bryant_Lab,0.9940000000000001,0.0
6364,Bryant_Lab,1.0,0.0
6365,Bryant_Lab,0.992,0.0
6366,Bryant_Lab,1.0,0.0
6367,Bryant_Lab,0.988,0.0
6368,Bryant_Lab,0.988,0.0
6369,Bryant_Lab,0.99,0.0
6370,Bryant_Lab,0.981,0.0
6371,Bryant_Lab,1.0,0.0
6372,Bryant_Lab,0.9940000000000001,0.0
6373,Bryant_Lab,0.9940000000000001,0.0
6374,Bryant_Lab,0.996,0.0
6375,Bryant_Lab,0.9940000000000001,0.0
6376,Bryant_Lab,0.99,0.0
6377,Bryant_Lab,0.9790000000000001,0.0
6378,Bryant_Lab,0.996,0.0
6379,Bryant_Lab,0.998,0.0
6380,Bryant_Lab,0.998,0.0
6381,Bryant_Lab,0.996,0.0
6382,Bryant_Lab,0.988,0.0
6383,Bryant_Lab,0.996,0.0
6384,Bryant_Lab,0.988,0.0
6385,Bryant_Lab,0.996,0.0
6386,Bryant_Lab,0.996,0.0
6387,Bryant_Lab,0.997,0.0
6388,Bryant_Lab,0.9940000000000001,0.0
6389,Bryant_Lab,0.986,0.0
6390,Bryant_Lab,1.0,0.0
6391,Bryant_Lab,0.988,0.0
6392,Bryant_Lab,1.0,0.0
6393,Bryant_Lab,0.992,0.0
6394,Bryant_Lab,0.996,0.0
6395,Bryant_Lab,1.0,0.0
6396,Bryant_Lab,0.99,0.0
6397,Bryant_Lab,0.998,0.0
6398,Bryant_Lab,1.0,0.0
6399,Bryant_Lab,1.0,0.0
6400,Bryant_Lab,0.981,0.0
6401,Bryant_Lab,0.992,0.0
6402,Bryant_Lab,0.9940000000000001,0.0
6403,Bryant_Lab,1.0,0.0
6404,Bryant_Lab,0.986,0.0
6405,Bryant_Lab,0.992,0.0
6406,Bryant_Lab,1.0,0.0
6407,Bryant_Lab,0.9940000000000001,0.0
6408,Bryant_Lab,0.981,0.0
6409,Bryant_Lab,0.9840000000000001,0.0
6410,Bryant_Lab,0.998,0.0
6411,Bryant_Lab,0.998,0.0
6412,Bryant_Lab,1.0,0.0
6413,Bryant_Lab,1.0,0.0
6414,Bryant_Lab,0.9940000000000001,0.0
6415,Bryant_Lab,0.998,0.0
6416,Bryant_Lab,0.975,0.0
6417,Bryant_Lab,1.0,0.0
6418,Bryant_Lab,0.9840000000000001,0.0
6419,Bryant_Lab,0.9940000000000001,0.0
6420,Bryant_Lab,0.992,0.0
6421,Bryant_Lab,0.998,0.0
6422,Bryant_Lab,0.9940000000000001,0.0
6423,Bryant_Lab,1.0,0.0
6424,Bryant_Lab,0.996,0.0
6425,Bryant_Lab,0.99,0.0
6426,Bryant_Lab,0.992,0.0
6427,Bryant_Lab,0.9940000000000001,0.0
6428,Bryant_Lab,0.981,0.0
6429,Bryant_Lab,1.0,0.0
6430,Bryant_Lab,0.996,0.0
6431,Bryant_Lab,0.998,0.0
6432,Bryant_Lab,1.0,0.0
6433,Bryant_Lab,1.0,0.0
6434,Bryant_Lab,0.995,0.0
6435,Bryant_Lab,0.9940000000000001,0.0
6436,Bryant_Lab,0.99,0.0
6437,Bryant_Lab,0.9940000000000001,0.0
6438,Bryant_Lab,0.981,0.0
6439,Bryant_Lab,0.986,0.0
6440,Bryant_Lab,0.981,0.0
6441,Bryant_Lab,0.9940000000000001,0.0
6442,Bryant_Lab,0.996,0.0
6443,Bryant_Lab,0.992,0.0
6444,Bryant_Lab,1.0,0.0
6445,Bryant_Lab,0.992,0.0
6446,Bryant_Lab,1.0,0.0
6447,Bryant_Lab,0.9940000000000001,0.0
6448,Bryant_Lab,0.996,0.0
6449,Bryant_Lab,0.996,0.0
6450,Bryant_Lab,0.992,0.0
6451,Bryant_Lab,0.998,0.0
6452,Bryant_Lab,0.986,0.0
6453,Bryant_Lab,0.9940000000000001,0.0
6454,Bryant_Lab,0.988,0.0
6455,Bryant_Lab,1.0,0.0
6456,Bryant_Lab,0.99,0.0
6457,Bryant_Lab,1.0,0.0
6458,Bryant_Lab,0.9940000000000001,0.0
6459,Bryant_Lab,1.0,0.0
6460,Bryant_Lab,0.9940000000000001,0.0
6461,Bryant_Lab,0.992,0.0
6462,Bryant_Lab,1.0,0.0
6463,Bryant_Lab,0.988,0.0
6464,Bryant_Lab,0.992,0.0
6465,Bryant_Lab,0.998,0.0
6466,Bryant_Lab,0.992,0.0
6467,Bryant_Lab,0.99,0.0
6468,Bryant_Lab,0.986,0.0
6469,Bryant_Lab,0.9940000000000001,0.0
6470,Bryant_Lab,1.0,0.0
6471,Bryant_Lab,1.0,0.0
6472,Bryant_Lab,0.996,0.0
6473,Bryant_Lab,1.0,0.0
6474,Bryant_Lab,0.992,0.0
6475,Bryant_Lab,1.0,0.0
6476,Bryant_Lab,0.998,0.0
6477,Bryant_Lab,1.0,0.0
6478,Bryant_Lab,0.998,0.0
6479,Bryant_Lab,0.996,0.0
6480,Bryant_Lab,0.996,0.0
6481,Bryant_Lab,0.992,0.0
6482,Bryant_Lab,0.99,0.0
6483,Bryant_Lab,1.0,0.0
6484,Bryant_Lab,0.998,0.0
6485,Bryant_Lab,0.996,0.0
6486,Bryant_Lab,0.992,0.0
6487,Bryant_Lab,0.992,0.0
6488,Bryant_Lab,0.981,0.0
6489,Bryant_Lab,0.998,0.0
6490,Bryant_Lab,0.998,0.0
6491,Bryant_Lab,0.99,0.0
6492,Bryant_Lab,0.99,0.0
6493,Bryant_Lab,0.998,0.0
6494,Bryant_Lab,1.0,0.0
6495,Bryant_Lab,0.99,0.0
6496,Bryant_Lab,1.0,0.0
6497,Bryant_Lab,0.992,0.0
6498,Bryant_Lab,0.996,0.0
6499,Bryant_Lab,1.0,0.0
6500,Bryant_Lab,0.9790000000000001,0.0
6501,Bryant_Lab,1.0,0.0
6502,Bryant_Lab,1.0,0.0
6503,Bryant_Lab,1.0,0.0
6504,Bryant_Lab,0.992,0.0
6505,Bryant_Lab,1.0,0.0
6506,Bryant_Lab,0.996,0.0
6507,Bryant_Lab,0.992,0.0
6508,Bryant_Lab,0.9940000000000001,0.0
6509,Bryant_Lab,0.992,0.0
6510,Bryant_Lab,0.993,0.0
6511,Bryant_Lab,0.986,0.0
6512,Bryant_Lab,0.988,0.0
6513,Bryant_Lab,0.988,0.0
6514,Bryant_Lab,0.981,0.0
6515,Bryant_Lab,0.99,0.0
6516,Bryant_Lab,0.998,0.0
6517,Bryant_Lab,0.998,0.0
6518,Bryant_Lab,0.986,0.0
6519,Bryant_Lab,1.0,0.0
6520,Bryant_Lab,0.998,0.0
6521,Bryant_Lab,0.988,0.0
6522,Bryant_Lab,1.0,0.0
6523,Bryant_Lab,1.0,0.0
6524,Bryant_Lab,1.0,0.0
6525,Bryant_Lab,1.0,0.0
6526,Bryant_Lab,1.0,0.0
6527,Bryant_Lab,0.9940000000000001,0.0
6528,Bryant_Lab,1.0,0.0
6529,Bryant_Lab,0.986,0.0
6530,Bryant_Lab,1.0,0.0
6531,Bryant_Lab,0.992,0.0
6532,Bryant_Lab,0.971,0.0
6533,Bryant_Lab,0.992,0.0
6534,Bryant_Lab,0.9940000000000001,0.0
6535,Bryant_Lab,0.977,0.0
6536,Bryant_Lab,0.998,0.0
6537,Bryant_Lab,0.9940000000000001,0.0
6538,Bryant_Lab,0.9790000000000001,0.0
6539,Bryant_Lab,0.988,0.0
6540,Bryant_Lab,1.0,0.0
6541,Bryant_Lab,1.0,0.0
6542,Bryant_Lab,0.992,0.0
6543,Bryant_Lab,0.986,0.0
6544,Bryant_Lab,0.9940000000000001,0.0
6545,Bryant_Lab,0.981,0.0
6546,Bryant_Lab,0.988,0.0
6547,Bryant_Lab,0.9840000000000001,0.0
6548,Bryant_Lab,0.9840000000000001,0.0
6549,Bryant_Lab,0.986,0.0
6550,Bryant_Lab,0.988,0.0
6551,Bryant_Lab,0.9940000000000001,0.0
6552,Bryant_Lab,0.996,0.0
6553,Bryant_Lab,0.99,0.0
6554,Bryant_Lab,0.992,0.0
6555,Bryant_Lab,0.9940000000000001,0.0
6556,Bryant_Lab,0.996,0.0
6557,Bryant_Lab,1.0,0.0
6558,Bryant_Lab,0.992,0.0
6559,Bryant_Lab,0.9940000000000001,0.0
6560,Bryant_Lab,0.998,0.0
6561,Bryant_Lab,1.0,0.0
6562,Bryant_Lab,0.998,0.0
6563,Bryant_Lab,1.0,0.0
6564,Bryant_Lab,0.992,0.0
6565,Bryant_Lab,0.9790000000000001,0.0
6566,Bryant_Lab,0.9940000000000001,0.0
6567,Bryant_Lab,1.0,0.0
6568,Bryant_Lab,0.99,0.0
6569,Bryant_Lab,0.996,0.0
6570,Bryant_Lab,0.996,0.0
6571,Bryant_Lab,0.988,0.0
6572,Bryant_Lab,0.988,0.0
6573,Bryant_Lab,0.996,0.0
6574,Bryant_Lab,0.9940000000000001,0.0
6575,Bryant_Lab,0.992,0.0
6576,Bryant_Lab,0.99,0.0
6577,Bryant_Lab,0.981,0.0
6578,Bryant_Lab,0.9940000000000001,0.0
6579,Bryant_Lab,0.99,0.0
6580,Bryant_Lab,0.9790000000000001,0.0
6581,Bryant_Lab,0.9940000000000001,0.0
6582,Bryant_Lab,0.992,0.0
6583,Bryant_Lab,0.996,0.0
6584,Bryant_Lab,0.9940000000000001,0.0
6585,Bryant_Lab,0.988,0.0
6586,Bryant_Lab,1.0,0.0
6587,Bryant_Lab,0.992,0.0
6588,Bryant_Lab,1.0,0.0
6589,Bryant_Lab,0.981,0.0
6590,Bryant_Lab,1.0,0.0
6591,Bryant_Lab,0.988,0.0
6592,Bryant_Lab,1.0,0.0
6593,Bryant_Lab,0.998,0.0
6594,Bryant_Lab,1.0,0.0
6595,Bryant_Lab,0.988,0.0
6596,Bryant_Lab,0.992,0.0
6597,Bryant_Lab,1.0,0.0
6598,Bryant_Lab,1.0,0.0
6599,Bryant_Lab,1.0,0.0
6600,Bryant_Lab,0.99,0.0
6601,Bryant_Lab,1.0,0.0
6602,Bryant_Lab,0.986,0.0
6603,Bryant_Lab,1.0,0.0
6604,Bryant_Lab,0.996,0.0
6605,Bryant_Lab,1.0,0.0
6606,Bryant_Lab,0.99,0.0
6607,Bryant_Lab,0.986,0.0
6608,Bryant_Lab,1.0,0.0
6609,Bryant_Lab,0.986,0.0
6610,Bryant_Lab,0.973,0.0
6611,Bryant_Lab,0.99,0.0
6612,Bryant_Lab,0.986,0.0
6613,Bryant_Lab,0.9940000000000001,0.0
6614,Bryant_Lab,1.0,0.0
6615,Bryant_Lab,0.988,0.0
6616,Bryant_Lab,0.996,0.0
6617,Bryant_Lab,0.992,0.0
6618,Bryant_Lab,0.9940000000000001,0.0
6619,Bryant_Lab,0.988,0.0
6620,Bryant_Lab,0.986,0.0
6621,Bryant_Lab,0.9940000000000001,0.0
6622,Bryant_Lab,0.992,0.0
6623,Bryant_Lab,0.981,0.0
6624,Bryant_Lab,0.99,0.0
6625,Bryant_Lab,0.998,0.0
6626,Bryant_Lab,0.996,0.0
6627,Bryant_Lab,1.0,0.0
6628,Bryant_Lab,1.0,0.0
6629,Bryant_Lab,0.975,0.0
6630,Bryant_Lab,0.992,0.0
6631,Bryant_Lab,0.988,0.0
6632,Bryant_Lab,0.9940000000000001,0.0
6633,Bryant_Lab,1.0,0.0
6634,Bryant_Lab,1.0,0.0
6635,Bryant_Lab,0.992,0.0
6636,Bryant_Lab,0.9940000000000001,0.0
6637,Bryant_Lab,1.0,0.0
6638,Bryant_Lab,1.0,0.0
6639,Bryant_Lab,0.99,0.0
6640,Bryant_Lab,0.996,0.0
6641,Bryant_Lab,1.0,0.0
6642,Bryant_Lab,1.0,0.0
6643,Bryant_Lab,0.977,0.0
6644,Bryant_Lab,0.992,0.0
6645,Bryant_Lab,0.988,0.0
6646,Bryant_Lab,0.992,0.0
6647,Bryant_Lab,0.986,0.0
6648,Bryant_Lab,0.9940000000000001,0.0
6649,Bryant_Lab,0.996,0.0
6650,Bryant_Lab,0.981,0.0
6651,Bryant_Lab,0.9940000000000001,0.0
6652,Bryant_Lab,0.99,0.0
6653,Bryant_Lab,0.9670000000000001,0.0
6654,Bryant_Lab,1.0,0.0
6655,Bryant_Lab,0.996,0.0
6656,Bryant_Lab,0.9940000000000001,0.0
6657,Bryant_Lab,1.0,0.0
6658,Bryant_Lab,1.0,0.0
6659,Bryant_Lab,0.9940000000000001,0.0
6660,Bryant_Lab,0.998,0.0
6661,Bryant_Lab,0.986,0.0
6662,Bryant_Lab,0.986,0.0
6663,Bryant_Lab,0.9940000000000001,0.0
6664,Bryant_Lab,0.996,0.0
6665,Bryant_Lab,0.988,0.0
6666,Bryant_Lab,0.992,0.0
6667,Bryant_Lab,0.977,0.0
6668,Bryant_Lab,1.0,0.0
6669,Bryant_Lab,0.99,0.0
6670,Bryant_Lab,0.9790000000000001,0.0
6671,Bryant_Lab,1.0,0.0
6672,Bryant_Lab,1.0,0.0
6673,Bryant_Lab,0.9840000000000001,0.0
6674,Bryant_Lab,0.986,0.0
6675,Bryant_Lab,0.996,0.0
6676,Bryant_Lab,0.992,0.0
6677,Bryant_Lab,1.0,0.0
6678,Bryant_Lab,0.996,0.0
6679,Bryant_Lab,1.0,0.0
6680,Bryant_Lab,1.0,0.0
6681,Bryant_Lab,0.992,0.0
6682,Bryant_Lab,1.0,0.0
6683,Bryant_Lab,0.992,0.0
6684,Bryant_Lab,0.996,0.0
6685,Bryant_Lab,0.981,0.0
6686,Bryant_Lab,0.9940000000000001,0.0
6687,Bryant_Lab,0.996,0.0
6688,Bryant_Lab,0.988,0.0
6689,Bryant_Lab,0.998,0.0
6690,Bryant_Lab,0.998,0.0
6691,Bryant_Lab,1.0,0.0
6692,Bryant_Lab,0.988,0.0
6693,Bryant_Lab,1.0,0.0
6694,Bryant_Lab,1.0,0.0
6695,Bryant_Lab,1.0,0.0
6696,Bryant_Lab,0.977,0.0
6697,Bryant_Lab,1.0,0.0
6698,Bryant_Lab,0.9690000000000001,0.0
6699,Bryant_Lab,0.9840000000000001,0.0
6700,Bryant_Lab,0.9940000000000001,0.0
6701,Bryant_Lab,0.998,0.0
6702,Bryant_Lab,0.992,0.0
6703,Bryant_Lab,1.0,0.0
6704,Bryant_Lab,0.99,0.0
6705,Bryant_Lab,0.996,0.0
6706,Bryant_Lab,0.996,0.0
6707,Bryant_Lab,0.99,0.0
6708,Team_Anonymous,0.8009999999999999,0.0
6709,Team_Anonymous,0.773,0.0
6710,Team_Anonymous,0.8009999999999999,0.0
6711,Team_Anonymous,0.823,0.0
6712,Team_Anonymous,0.687,0.0
6713,Team_Anonymous,0.755,0.0
6714,Team_Anonymous,0.7190000000000001,0.0
6715,Team_Anonymous,0.804,0.0
6716,Team_Anonymous,0.7170000000000001,0.0
6717,Team_Anonymous,0.695,0.0
6718,Team_Anonymous,0.738,0.0
6719,Team_Anonymous,0.805,0.0
6720,Team_Anonymous,0.745,0.0
6721,Team_Anonymous,0.7759999999999999,0.0
